0 degree,30 degree,45 degree,60 degree,90 degree,120 degree,135 degree,150 degree,180 degree,velocity,angular_velocity
2.9265291691,3.3849959373,4.1508116722,5,5,1.89293468,1.358926177,1.1147735119,0.9800000191,5,0
2.9265291691,3.3849959373,4.1495704651,5,5,1.89293468,1.358926177,1.1147735119,0.9800000191,5,0
2.9265291691,3.3849959373,4.1495704651,5,5,1.89293468,1.358926177,1.1147735119,0.9800000191,5,0
2.9265291691,3.3849959373,5,5,5,1.8856375217,1.358926177,1.1147735119,0.9800000191,5,-141.3716694115
2.9265291691,3.3849959373,5,5,5,1.8856375217,1.358926177,1.1147735119,0.9800000191,5,-141.3716694115
2.9234125614,3.0963361263,3.5804965496,5,5,2.7252759933,1.681203723,1.2878319025,1.0327144861,5,0
2.9234125614,3.0963361263,3.5804965496,5,5,2.7252759933,1.681203723,1.2878319025,1.0327144861,5,0
2.8442203999,3.0124595165,5,5,5,2.9252567291,1.8030356169,1.3873112202,1.1137115955,5,-141.3716694115
2.8442203999,3.0124595165,5,5,5,2.9252567291,1.8030356169,1.3873112202,1.1137115955,5,-141.3716694115
2.8314199448,2.754724741,5,5,5,4.1334252357,2.5626616478,1.7695013285,1.2827838659,5,-141.3716694115
2.8314199448,2.754724741,5,5,5,4.1334252357,2.5626616478,1.7695013285,1.2827838659,5,-141.3716694115
2.8081595898,2.5059173107,2.6346330643,5,5,4.5816502571,3.7303068638,2.4939763546,1.5689126253,5,0
2.8081595898,2.5059173107,2.6346330643,5,5,4.5816502571,3.7303068638,2.4939763546,1.5689126253,5,0
2.5533969402,2.2785747051,5,5,4.8345937729,4.2354364395,3.6310667992,2.7180128098,1.8236753941,1,-141.3716694115
2.5533969402,2.2785747051,5,5,4.8345937729,4.2354364395,3.6310667992,2.7180128098,1.8236753941,1,-141.3716694115
